address,domains,first_seen,hostname,ip_version,known,last_seen,name,online,risk_score
35.173.185.168,"ec2-35-173-185-168.compute-1.amazonaws.com,alfresco.arctonyx.net",2022-05-11T00:00:00.580959Z,ec2-35-173-185-168.compute-1.amazonaws.com,4,True,2022-05-11T00:00:00.580959Z,alfresco.arctonyx.net,False,
173.201.192.148,"p3plgemwbe14-v05.prod.phx3.secureserver.net,email.arctonyx.net,e.arctonyx.net,webmail.arctonyx.net",2022-07-11T00:00:00.555244Z,p3plgemwbe14-v05.prod.phx3.secureserver.net,4,False,2022-07-11T00:00:00.555244Z,e.arctonyx.net,False,
3.231.71.41,"ec2-3-231-71-41.compute-1.amazonaws.com,staging.scout.arctonyx.com",2022-08-02T00:00:00.706693Z,ec2-3-231-71-41.compute-1.amazonaws.com,4,False,2022-08-02T00:00:00.706693Z,ec2-3-231-71-41.compute-1.amazonaws.com,False,
72.167.238.29,"smtp.arctonyx.net,p3plibsmtp01-v01.prod.phx3.secureserver.net",2022-09-28T00:00:00.410818Z,p3plibsmtp01-v01.prod.phx3.secureserver.net,4,False,2022-10-07T00:00:00.273000Z,smtp.arctonyx.net,False,
34.212.234.63,"ec2-34-212-234-63.us-west-2.compute.amazonaws.com,ftptest.arctonyx.net",2022-09-28T00:00:00.410818Z,ec2-34-212-234-63.us-west-2.compute.amazonaws.com,4,False,2022-10-27T00:00:00.953342Z,ftptest.arctonyx.net,False,
199.167.115.235,students.catosec.io,2022-09-28T00:00:00.410818Z,,4,False,2022-10-14T00:00:00.875836Z,students.catosec.io,False,
18.190.62.157,"ec2-18-190-62-157.us-east-2.compute.amazonaws.com,beta.scout.arctonyx.com",2022-08-02T00:00:00.706693Z,ec2-18-190-62-157.us-east-2.compute.amazonaws.com,4,False,2022-08-02T00:00:00.706693Z,beta.scout.arctonyx.com,False,
2606:4700::6811:ec51,,2022-09-28T00:00:00.410818Z,,6,False,2022-10-27T00:00:00.953342Z,2606:4700::6811:ec51,False,
2606:4700::6812:1e34,,2022-06-25T00:00:00.328652Z,,6,False,2022-06-25T00:00:00.328652Z,2606:4700::6812:1e34,False,
173.201.193.240,"pop.arctonyx.net,imap.arctonyx.net,p3plprx09-v02.prod.phx3.secureserver.net,mail.arctonyx.net",2022-09-28T00:00:00.410818Z,p3plprx09-v02.prod.phx3.secureserver.net,4,False,2022-10-27T00:00:00.953342Z,imap.arctonyx.net,False,
97.74.135.143,"pop.arctonyx.net,imap.arctonyx.net,p3plprx05-v01.prod.phx3.secureserver.net,mail.arctonyx.net",2022-09-28T00:00:00.410818Z,p3plprx05-v01.prod.phx3.secureserver.net,4,False,2022-10-27T00:00:00.953342Z,imap.arctonyx.net,False,
3.18.95.107,"ec2-3-18-95-107.us-east-2.compute.amazonaws.com,beta.scout.arctonyx.com",2022-08-02T00:00:00.706693Z,ec2-3-18-95-107.us-east-2.compute.amazonaws.com,4,False,2022-08-02T00:00:00.706693Z,beta.scout.arctonyx.com,False,
68.178.252.5,"e.arctonyx.net,webmail.arctonyx.net,email.arctonyx.net,p3plgemwbe21-v05.prod.phx3.secureserver.net",2022-09-28T00:00:00.410818Z,p3plgemwbe21-v05.prod.phx3.secureserver.net,4,False,2022-10-27T00:00:00.953342Z,e.arctonyx.net,False,
45.40.130.40,"e.arctonyx.net,webmail.arctonyx.net,p3plgemwbe26-v05.prod.phx3.secureserver.net,email.arctonyx.net",2022-09-28T00:00:00.410818Z,p3plgemwbe26-v05.prod.phx3.secureserver.net,4,False,2022-10-27T00:00:00.953342Z,e.arctonyx.net,False,
2606:4700::6811:9d52,,2022-09-27T00:00:00.098068Z,,6,False,2022-10-26T00:00:00.417605Z,2606:4700::6811:9d52,False,
3.211.149.4,"ec2-3-211-149-4.compute-1.amazonaws.com,staging.scout.arctonyx.com",2022-08-02T00:00:00.706693Z,ec2-3-211-149-4.compute-1.amazonaws.com,4,False,2022-08-02T00:00:00.706693Z,ec2-3-211-149-4.compute-1.amazonaws.com,False,
3.228.185.218,ec2-3-228-185-218.compute-1.amazonaws.com,2022-07-07T00:00:00.514666Z,ec2-3-228-185-218.compute-1.amazonaws.com,4,False,2022-07-07T00:00:00.514666Z,ec2-3-228-185-218.compute-1.amazonaws.com,False,
1.2.3.4,foo.org,,,4,True,,foo.org,False,
52.84.18.122,documentation.catosec.io,,,4,True,,documentation.catosec.io,False,
